"payment_month","user_id","game_name","language","age","total_revenue","mrr","paid_users","arppu","new_paid_users","new_mrr","churned_users","churn_rate","churned_revenue","revenue_churn_rate","expansion_mrr","contraction_mrr","lt","ltv"
2022-09-01,DcYWdg5xq9/5Yd7SaaVhZw==,game 3,uk,32,13.14,13.14,1,13.1400,,,1,1.0000,13.14,0.0017,,-16.35,3.0,42.63
2022-09-01,DorDcyqBWMg5IEaflqn5Xw==,game 3,ru,23,85.05,85.05,1,85.0500,,,1,1.0000,85.05,0.0112,26.13,,8.0,245.64
2022-09-01,dpfu6t8G4blqMn55KM8bSg==,game 3,uk,16,61.56,61.56,1,61.5600,,,,0.0000,,,,-30.57,7.0,249.54
2022-09-01,dSGXNzIxO3joRVr1Eem+WQ==,game 3,uk,29,15.72,15.72,1,15.7200,1,15.72,,0.0000,,,,,1.0,15.72
2022-09-01,dVTYjVpXbOM/sOgCq4CV0g==,game 3,uk,25,127.20,127.20,1,127.2000,,,,0.0000,,,85.89,,4.0,168.51
2022-09-01,dxXTsxsoGNYPn+1rVBAUww==,game 3,uk,33,16.05,16.05,1,16.0500,,,,0.0000,,,2.07,,2.0,30.03
2022-09-01,e/6IajqZ922YY1rh2ErMJQ==,game 3,en,25,70.14,70.14,1,70.1400,,,,0.0000,,,,-8.25,6.0,331.02
2022-09-01,eCd4MBHIR4qUWapg05TFLQ==,game 3,ru,18,22.92,22.92,1,22.9200,,,,0.0000,,,,-17.22,7.0,158.16
2022-09-01,Ej00UDBb0OBlQliAnSIp+g==,game 3,uk,15,42.54,42.54,1,42.5400,1,42.54,1,1.0000,42.54,0.0056,,,0.0,42.54
2022-09-01,eLWkkjmSeHVGjb9tp+CJpQ==,game 3,uk,19,31.29,31.29,1,31.2900,,,1,1.0000,31.29,0.0041,,-30.66,2.0,115.74
2022-09-01,eoqO46DzxSrKA2rredUNyQ==,game 3,uk,24,13.89,13.89,1,13.8900,,,,0.0000,,,,-29.82,4.0,131.82
2022-09-01,EPRgsEIjWdzmRbzsHZ48zg==,game 3,uk,25,62.16,62.16,1,62.1600,1,62.16,,0.0000,,,,,3.0,62.16
2022-09-01,er3/fOrRpmyqiRaC0CaFcg==,game 3,uk,21,57.27,57.27,1,57.2700,,,1,1.0000,57.27,0.0075,,-8.25,7.0,313.59
2022-09-01,F03P4YcFbbtcWUlujjIQmQ==,game 3,ru,20,79.08,79.08,1,79.0800,,,,0.0000,,,41.85,,5.0,149.55
2022-09-01,f9cWBjiN4c8lXAkBhdqK6Q==,game 3,uk,21,23.13,23.13,1,23.1300,1,23.13,,0.0000,,,,,2.0,23.13
2022-09-01,FbbhrtuL39vfmatF2ObVfA==,game 3,uk,16,42.60,42.60,1,42.6000,1,42.60,,0.0000,,,,,3.0,42.60
2022-09-01,FfphIhReAA2romBynjqxqw==,game 3,uk,19,70.80,70.80,1,70.8000,1,70.80,1,1.0000,70.80,0.0093,,,0.0,70.80
2022-09-01,FgwYf9VO+gnaxZ7EXY0CkQ==,game 3,uk,39,14.88,14.88,1,14.8800,1,14.88,1,1.0000,14.88,0.0020,,,2.0,14.88
2022-09-01,FLqAK4qKiMkvlLBgGwbBnQ==,game 3,ru,31,44.70,44.70,1,44.7000,,,,0.0000,,,,-8.58,5.0,122.34
2022-09-01,Fqu+/F0rn1G4YP3f3yHA1Q==,game 3,uk,21,29.34,,1,29.3400,,,,0.0000,,,,,8.0,113.01
2022-09-01,fuL+cD0zV6Gn4ypTYmXUgw==,game 3,uk,16,96.66,96.66,1,96.6600,,,,0.0000,,,39.06,,5.0,211.65
2022-09-01,fvYhEtD56gROaXqCi9/z/Q==,game 3,uk,19,52.32,52.32,1,52.3200,,,,0.0000,,,,-80.73,5.0,257.94
2022-09-01,G073LR6lQoatStpZMzNVOQ==,game 3,uk,25,35.10,35.10,1,35.1000,1,35.10,,0.0000,,,,,3.0,35.10
2022-09-01,G9053rs6jbKItKUhrUdLew==,game 3,uk,27,64.95,64.95,1,64.9500,,,1,1.0000,64.95,0.0085,23.01,,5.0,153.90
2022-09-01,GEAVJz1gd3SThbDZR01fcA==,game 3,uk,14,60.06,,1,60.0600,,,,0.0000,,,,,6.0,307.14
2022-09-01,geIiJ1L04w2qAE0qzQUb2g==,game 3,uk,23,22.92,22.92,1,22.9200,,,,0.0000,,,,-7.26,5.0,211.41
2022-09-01,GOl6BQXsy0zvbvIWIoKEQw==,game 3,ru,18,18.27,18.27,1,18.2700,,,,0.0000,,,,-57.96,6.0,273.90
2022-09-01,G+PCL1Jo+k4D3zpLGa3+aQ==,game 3,uk,25,18.12,18.12,1,18.1200,1,18.12,,0.0000,,,,,3.0,18.12
2022-09-01,gPRMy8HkmaiyX+13OxuP/A==,game 3,ru,21,53.52,53.52,1,53.5200,,,,0.0000,,,36.12,,7.0,275.64
2022-09-01,gT0iqDKuIXNm4ceMd9eZ1A==,game 3,uk,20,49.95,49.95,1,49.9500,,,,0.0000,,,,-7.83,5.0,199.92
2022-09-01,gxZPbCoYIu8slavUm05KGA==,game 3,ru,14,49.50,49.50,1,49.5000,,,,0.0000,,,29.70,,4.0,69.30
2022-09-01,H2Tik+BqoLgAQX4uSw/8vA==,game 3,uk,30,26.73,,1,26.7300,,,1,1.0000,26.73,0.0035,,,5.0,122.49
2022-09-01,Hamw6F2EZmJfI2glmE2NEg==,game 3,ru,24,20.91,20.91,1,20.9100,,,,0.0000,,,,-15.36,7.0,202.98
2022-09-01,hi1ErLiMLDP0HWvMqLKv6g==,game 3,ru,18,79.56,79.56,1,79.5600,,,,0.0000,,,47.43,,5.0,229.47
2022-09-01,HJccOn6v5KHqBa8wRu42oQ==,game 3,uk,20,28.14,,1,28.1400,,,1,1.0000,28.14,0.0037,,,6.0,99.78
2022-09-01,HWpnvfSvYzUsQCcCKhetIg==,game 3,uk,19,36.90,36.90,1,36.9000,,,,0.0000,,,,-65.58,5.0,167.61
2022-09-01,HxWcXHURvvtOJkrXAcDxQg==,game 3,uk,15,42.72,42.72,1,42.7200,,,,0.0000,,,,-28.92,9.0,494.64
2022-09-01,I8yTxTfERu6jtLOfWB0dFQ==,game 3,ru,33,43.29,43.29,1,43.2900,1,43.29,1,1.0000,43.29,0.0057,,,0.0,43.29
2022-09-01,ICBVvRc9TR+qF7IoBfEWsQ==,game 3,uk,18,41.91,41.91,1,41.9100,,,,0.0000,,,,-2.46,3.0,86.28
2022-09-01,IdKyooyTjAbvCA7p+ujKCw==,game 3,uk,19,41.61,41.61,1,41.6100,,,1,1.0000,41.61,0.0055,,-12.63,7.0,436.98
2022-09-01,iFFApiXZ2wPdS666BLpKZw==,game 3,uk,18,53.94,53.94,1,53.9400,,,,0.0000,,,35.52,,7.0,232.80
2022-09-01,iFnn4bfYgNs8OS5MCcLjeA==,game 3,uk,28,27.93,,1,27.9300,,,,0.0000,,,,,7.0,67.71
2022-09-01,ildaqkizLaFesmkjCvlzmQ==,game 3,uk,24,50.19,50.19,1,50.1900,,,1,1.0000,50.19,0.0066,,-8.04,5.0,180.03
2022-09-01,jQW6YmVUlZdePPY7F9NgMg==,game 3,uk,30,12.12,12.12,1,12.1200,1,12.12,,0.0000,,,,,2.0,12.12
2022-09-01,juwM8fLyplCQTgKTP8dJgQ==,game 3,ru,34,49.89,49.89,1,49.8900,,,,0.0000,,,36.24,,4.0,78.99
2022-09-01,jVhb69DTRT5TSWYEiUrlbg==,game 3,uk,20,42.39,42.39,1,42.3900,,,,0.0000,,,18.30,,9.0,299.31
2022-09-01,K/6KHxREKTlFZXRfBNVNuQ==,game 3,ru,19,31.53,,1,31.5300,,,,0.0000,,,,,6.0,138.96
2022-09-01,lJW2nxFOiXDfsmSrwGsFQw==,game 3,uk,20,66.33,66.33,1,66.3300,,,,0.0000,,,,-2.85,4.0,135.51
2022-09-01,LO9NuZYI6zP2HXEBAS4wpw==,game 3,uk,23,15.78,15.78,1,15.7800,1,15.78,,0.0000,,,,,3.0,15.78
2022-09-01,lx3SsUV7NOrv93tCexVp5A==,game 3,uk,16,23.85,23.85,1,23.8500,,,,0.0000,,,6.63,,5.0,77.28
2022-09-01,MAkig8NeMsTs73r6K0uDpA==,game 3,uk,20,14.55,14.55,1,14.5500,1,14.55,,0.0000,,,,,3.0,14.55
2022-09-01,mEtO8F+CRPGmaJ8SHa7BbA==,game 3,uk,32,27.12,27.12,1,27.1200,,,,0.0000,,,0.42,,3.0,53.82
2022-09-01,MjzYQ3OFStqCMS3HzrxA2g==,game 3,ru,27,15.33,15.33,1,15.3300,1,15.33,1,1.0000,15.33,0.0020,,,3.0,15.33
2022-09-01,MRcEXu/KG95hsIyJM/816A==,game 3,uk,32,14.67,14.67,1,14.6700,,,,0.0000,,,,-11.46,6.0,116.91
2022-09-01,MSxDpyVU8A+9Wgmnb8b1IQ==,game 3,uk,14,27.54,27.54,1,27.5400,,,,0.0000,,,,-40.89,4.0,95.97
2022-09-01,mXihLMwkG8RgO1jsFnJXnA==,game 3,uk,32,26.31,26.31,1,26.3100,,,1,1.0000,26.31,0.0035,13.56,,1.0,39.06
2022-09-01,nNZDz4XCOjUv0OfYF+AAGg==,game 3,uk,25,40.38,40.38,1,40.3800,1,40.38,1,1.0000,40.38,0.0053,,,3.0,40.38
2022-09-01,Np8MbaAllrt9d2F+g1ZvJQ==,game 3,uk,22,121.02,121.02,1,121.0200,1,121.02,,0.0000,,,,,3.0,121.02
2022-09-01,nPrRQwP3UZo2KBlM2mJ8fg==,game 3,uk,24,17.16,17.16,1,17.1600,,,,0.0000,,,1.83,,8.0,283.20
2022-09-01,OAAGTJfPU2ECPJT1KYm2ZQ==,game 3,uk,22,22.14,22.14,1,22.1400,1,22.14,,0.0000,,,,,3.0,22.14
2022-09-01,ojVPXYZw2oeGtcmG7LcLGA==,game 3,en,20,35.67,35.67,1,35.6700,,,1,1.0000,35.67,0.0047,,-22.35,5.0,345.33
2022-09-01,orbgZNBGuhZZx63HTAbyIw==,game 3,uk,25,54.45,54.45,1,54.4500,,,,0.0000,,,,-87.03,6.0,600.66
2022-09-01,ORSvkhCut21rsk0cVtJfJA==,game 3,uk,21,146.25,146.25,1,146.2500,1,146.25,,0.0000,,,,,3.0,146.25
2022-09-01,+osJakLn8jv4bzFmPieelw==,game 3,uk,30,43.92,43.92,1,43.9200,,,,0.0000,,,30.63,,4.0,57.21
2022-09-01,pLOCMIX+imLIzoDehgdOPA==,game 3,uk,22,109.89,109.89,1,109.8900,,,,0.0000,,,,-19.86,7.0,514.77
2022-09-01,PydH3c1l9bUvwz7hsiaBOg==,game 3,uk,17,55.17,55.17,1,55.1700,,,1,1.0000,55.17,0.0072,22.62,,1.0,87.72
2022-09-01,PzG6g7FMYUPp0RMvXhfesQ==,game 3,uk,34,36.45,36.45,1,36.4500,1,36.45,,0.0000,,,,,3.0,36.45
2022-09-01,q8UcdT1sZCl07AqhDVz5ZA==,game 3,uk,15,61.98,61.98,1,61.9800,,,,0.0000,,,,-53.16,4.0,177.12
2022-09-01,qEF/fPDQLJPXIx6RiSIP1A==,game 3,uk,20,77.04,77.04,1,77.0400,,,,0.0000,,,28.53,,7.0,258.21
2022-09-01,qmZRB16NnnCdNHWUcSyVDQ==,game 3,ru,37,16.98,16.98,1,16.9800,,,1,1.0000,16.98,0.0022,,-25.89,6.0,199.59
2022-09-01,QoHEss2e+b385deeX2p39Q==,game 3,ru,22,59.07,59.07,1,59.0700,,,,0.0000,,,,-12.36,4.0,271.02
2022-09-01,qqYyR2vRI+7pgiuyTnVM+A==,game 3,ru,19,50.91,50.91,1,50.9100,,,1,1.0000,50.91,0.0067,9.60,,4.0,196.26
2022-09-01,QZBiEFECZAgVl5IkN9/cFw==,game 3,en,16,252.66,252.66,1,252.6600,,,,0.0000,,,47.61,,5.0,757.14
2022-09-01,RiIlY436bXNX8MIW9vUaAQ==,game 3,uk,18,79.08,79.08,1,79.0800,,,,0.0000,,,53.79,,4.0,104.37
2022-09-01,RoTHCVmIeMQXudXxn3ykNw==,game 3,uk,21,35.55,35.55,1,35.5500,,,,0.0000,,,,-8.07,2.0,79.17
2022-09-01,RQBsCvxlogTNUidSygqgcQ==,game 3,uk,28,45.39,45.39,1,45.3900,,,1,1.0000,45.39,0.0060,,-10.53,6.0,159.90
2022-09-01,RsmjZqhi61Kd7U5ihaXhDw==,game 3,uk,30,20.07,,1,20.0700,,,1,1.0000,20.07,0.0026,,,6.0,88.65
2022-09-01,rw8yxS9+t5PvgINa7EhMvQ==,game 3,uk,18,103.62,103.62,1,103.6200,,,1,1.0000,103.62,0.0136,61.11,,6.0,268.50
2022-09-01,RwtKwrRSrVpyAMRaDyhr8g==,game 3,uk,44,15.21,,1,15.2100,,,,0.0000,,,,,7.0,103.05
2022-09-01,sQqTFx1o31w2foAIr2LKNw==,game 3,uk,32,49.74,49.74,1,49.7400,,,,0.0000,,,13.95,,4.0,85.53
2022-09-01,SwiAKdzn0b+A4XegM5x0Hw==,game 3,uk,16,42.27,42.27,1,42.2700,,,,0.0000,,,30.18,,4.0,54.36
2022-09-01,SyWxmJ+Ha8K2C9UJt8blVA==,game 3,ru,25,53.01,,1,53.0100,,,,0.0000,,,,,8.0,188.88
2022-09-01,T+RA0/fgzbUBLF89D4AEDA==,game 3,ru,23,18.51,,1,18.5100,,,1,1.0000,18.51,0.0024,,,6.0,177.33
2022-09-01,tUlbh1G7KYRxmBaQk4RPIw==,game 3,uk,34,35.43,35.43,1,35.4300,,,1,1.0000,35.43,0.0047,23.25,,1.0,47.61
2022-09-01,Uen3Ap0lnrgWVWJtFCSo7g==,game 3,ru,17,20.19,,1,20.1900,,,,0.0000,,,,,7.0,185.10
2022-09-01,UFVjte0RzYKTngAiVvjqPQ==,game 3,uk,17,19.41,19.41,1,19.4100,,,,0.0000,,,6.27,,4.0,32.55
2022-09-01,UNcp1RmIObUiGNqLDHjNVw==,game 3,uk,16,69.84,69.84,1,69.8400,,,,0.0000,,,31.65,,7.0,136.38
2022-09-01,V1hFT6jms7MK4yi6EFdt6A==,game 3,uk,18,32.10,32.10,1,32.1000,1,32.10,,0.0000,,,,,3.0,32.10
2022-09-01,V7J42heW8l19wiBJ8UpRyw==,game 3,ru,25,54.24,54.24,1,54.2400,,,,0.0000,,,,-19.17,9.0,356.52
2022-09-01,v9uJC6CIm0KR00+LpWQUBg==,game 3,uk,18,18.21,,1,18.2100,,,,0.0000,,,,,6.0,143.58
2022-09-01,va4krMfpHwzELV/AUI7WHQ==,game 3,uk,20,44.25,44.25,1,44.2500,,,,0.0000,,,23.13,,4.0,65.37
2022-09-01,VAduzk1Og0uicXfMLD3VbQ==,game 3,uk,25,122.01,122.01,1,122.0100,,,,0.0000,,,79.29,,4.0,164.73
2022-09-01,Veep00i4vvZbTAVD6GMoiA==,game 3,uk,38,49.53,49.53,1,49.5300,,,,0.0000,,,,-19.83,8.0,247.98
2022-09-01,VGEh7S+cxW9PT7H8KNgEGQ==,game 3,uk,24,220.08,220.08,1,220.0800,,,,0.0000,,,,-104.07,4.0,544.23
2022-09-01,Vn7Z6/B2x4f/w8R6xVfw5w==,game 3,uk,18,72.54,72.54,1,72.5400,,,,0.0000,,,,-0.66,5.0,167.55
2022-09-01,VTaIkhD9hJKcnvA6Kw5p9g==,game 3,ru,25,28.32,28.32,1,28.3200,1,28.32,,0.0000,,,,,3.0,28.32
2022-09-01,W6fRYNhsTNHQkvkoFEUaVQ==,game 3,uk,16,43.5,,1,43.5000,,,,0.0000,,,,,9.0,396.99
2022-09-01,wA+Rd++M6EKUppqQeb+pTw==,game 3,uk,20,12.15,12.15,1,12.1500,,,,0.0000,,,,-3.45,4.0,27.75
2022-09-01,wDXJbTe2RLmAMKsPm5zZDg==,game 3,ru,17,24.33,24.33,1,24.3300,,,,0.0000,,,,-79.38,5.0,483.45
2022-09-01,WHwqHTWZHdOrSBFh/vackQ==,game 3,uk,18,13.2,13.2,1,13.2000,1,13.2,,0.0000,,,,,1.0,13.2
2022-09-01,Wi8qtp9drPDZD0laCPi2Ng==,game 3,uk,26,26.64,,1,26.6400,,,1,1.0000,26.64,0.0035,,,7.0,53.67
2022-09-01,wjWDL/+l9D+LVt/9gNMH5Q==,game 3,ru,20,43.53,,1,43.5300,,,,0.0000,,,,,6.0,103.95
2022-09-01,WMcncRFNp4e91e/Y3CwEvQ==,game 3,uk,23,57.06,57.06,1,57.0600,,,,0.0000,,,15.90,,5.0,112.26
2022-09-01,WSQTlRZJRg4Rb+rqe56nJg==,game 3,uk,26,30.51,30.51,1,30.5100,,,,0.0000,,,4.20,,6.0,105.27
2022-09-01,Wua5DlzLb2yNeSrcG9Xi3g==,game 3,uk,23,17.67,,1,17.6700,,,,0.0000,,,,,6.0,146.25
2022-09-01,xnLJlU804PSS9tXKmm7gZQ==,game 3,ru,21,32.70,32.70,1,32.7000,,,,0.0000,,,20.10,,8.0,260.19
2022-09-01,+XPKfmhBmI2NdGQ96Iaysg==,game 3,uk,38,21.87,21.87,1,21.8700,,,,0.0000,,,3.39,,5.0,71.49
2022-09-01,XqdSNtx2TLDI6FMex45KTw==,game 3,uk,33,18.54,18.54,1,18.5400,1,18.54,,0.0000,,,,,1.0,18.54
2022-09-01,xSi5UajdkNHXppWOTm6g8w==,game 3,uk,20,67.56,67.56,1,67.5600,,,,0.0000,,,,-24.00,5.0,198.33
2022-09-01,xt/PY4N2zkZQgtlZ9Cg82w==,game 3,ru,24,44.04,44.04,1,44.0400,,,1,1.0000,44.04,0.0058,26.58,,6.0,236.52
2022-09-01,xVwGwMaEG1yZydv5VIfEQA==,game 3,uk,22,62.97,62.97,1,62.9700,,,,0.0000,,,45.03,,7.0,114.18
2022-09-01,yFNWN0sYyxkSJ+yLRq1WqA==,game 3,uk,16,114.27,114.27,1,114.2700,1,114.27,,0.0000,,,,,3.0,114.27
2022-09-01,Yh9mYycPmc8CH9Rbjhu3ZQ==,game 3,uk,28,45.12,45.12,1,45.1200,,,1,1.0000,45.12,0.0059,14.73,,2.0,90.15
2022-09-01,ymEApWLjh3I9oLJnWIBHFA==,game 3,uk,19,33.27,33.27,1,33.2700,1,33.27,,0.0000,,,,,3.0,33.27
2022-09-01,Y/nf8iBu/UCaNAuIRRjVwA==,game 3,uk,15,20.16,20.16,1,20.1600,,,,0.0000,,,,-14.70,7.0,219.81
2022-09-01,ytNOQh7e6qNGQNC0T3RBxw==,game 3,ru,26,90.09,90.09,1,90.0900,,,,0.0000,,,49.26,,5.0,145.05
2022-09-01,yZ1P1v1eYIbyD5wRy0chGw==,game 3,uk,33,14.91,14.91,1,14.9100,1,14.91,,0.0000,,,,,2.0,14.91
2022-09-01,Z7/6qvk8WKH3uR6IMYlCxw==,game 3,uk,30,29.67,,1,29.6700,,,1,1.0000,29.67,0.0039,,,6.0,81.39
2022-09-01,ZgTMXDOYCQOiAw4VI8H7AA==,game 3,uk,25,79.17,79.17,1,79.1700,,,1,1.0000,79.17,0.0104,,-11.46,6.0,205.98
2022-09-01,ZmjMhgyYl6o8iFq964FEWg==,game 3,ru,17,67.65,67.65,1,67.6500,,,,0.0000,,,,-14.19,9.0,375.12
2022-09-01,zmZPan/KZoyrIR2r/SvLdA==,game 3,ru,15,25.08,25.08,1,25.0800,,,,0.0000,,,,-49.23,7.0,303.42
2022-09-01,zSepnWFgLH0tQb1s4mxKZQ==,game 3,uk,24,39.87,39.87,1,39.8700,,,,0.0000,,,3.69,,9.0,226.59
2022-10-01,"06RPvlsFPCmM9ag+iSM/Ag==",game 3,ru,34,25.74,25.74,1,25.7400,,,,0.0000,,,,-22.98,7.0,188.01
2022-10-01,"0A5RkQrm+GBgG7KSFk/xhw==",game 3,uk,31,35.73,35.73,1,35.7300,,,,0.0000,,,0.24,,6.0,226.83
2022-10-01,"0afix9qVNfU3GJY1n0QGkw==",game 3,uk,25,13.23,13.23,1,13.2300,,,1,1.0000,13.23,0.0017,,-19.05,1.0,45.51
2022-10-01,"1BBMagZRq/39AV1l2rm4Iw==",game 3,ru,23,55.80,55.80,1,55.8000,,,,0.0000,,,21.00,,3.0,179.64
2022-10-01,"1jx1AjqUwE9sbCyafQnUNQ==",game 3,ru,25,46.98,46.98,1,46.9800,,,,0.0000,,,33.27,,6.0,154.29
2022-10-01,"1KzlDBp5hORL7Y5PBaB+0g==",game 3,uk,22,77.19,77.19,1,77.1900,,,,0.0000,,,18.99,,3.0,135.39
2022-10-01,"1tIsLi6U0zW1RIuaViNanA==",game 3,uk,20,29.25,29.25,1,29.2500,,,,0.0000,,,,-4.11,3.0,62.61
2022-10-01,"2be8IOVjt9pzDDEVqZwIKQ==",game 3,ru,25,27.0,27.0,1,27.0000,1,27.0,1,1.0000,27.0,0.0034,,,2.0,27.0
2022-10-01,"2FYEYdoJMUOtbJ6TruruWA==",game 3,ru,20,42.84,,1,42.8400,,,,0.0000,,,,,8.0,191.52
2022-10-01,"2KL9Q4TKLCcD4cngwhx6Dg==",game 3,ru,18,56.04,56.04,1,56.0400,,,,0.0000,,,42.00,,2.0,70.08
2022-10-01,"2onLVyXEEj2aH+D4N9ldYQ==",game 3,uk,16,42.72,,1,42.7200,,,,0.0000,,,,,4.0,92.76
2022-10-01,"2Tm77AxZ7h7oCNKgCgMpnQ==",game 3,uk,23,21.87,21.87,1,21.8700,,,,0.0000,,,9.75,,7.0,224.46
2022-10-01,"3KHhqZr7/1n2+bTP13WuXA==",game 3,uk,16,29.22,29.22,1,29.2200,,,1,1.0000,29.22,0.0037,,-19.05,4.0,172.53
2022-10-01,"3KSfEl7FcP/+5FSUNXs5Aw==",game 3,ru,28,23.31,23.31,1,23.3100,1,23.31,1,1.0000,23.31,0.0029,,,0.0,23.31
2022-10-01,"3Xuq0acIoGEgw19qflIoog==",game 3,uk,25,30.9,30.9,1,30.9000,,,1,1.0000,30.9,0.0039,,-3.42,4.0,139.50
2022-10-01,"4EiWC2ewiX2A7i9NuBAefQ==",game 3,uk,18,57.39,57.39,1,57.3900,,,,0.0000,,,38.70,,2.0,76.08
2022-10-01,"6NexxpTuLaFmuoksJ0l8rg==",game 3,uk,24,19.17,19.17,1,19.1700,1,19.17,1,1.0000,19.17,0.0024,,,2.0,19.17
2022-10-01,"6We7zBO7mVbNxGEl/xPKVg==",game 3,uk,19,151.68,151.68,1,151.6800,,,,0.0000,,,110.13,,7.0,385.62
2022-10-01,/70HXakPPmIGA9K58CIOug==,game 3,uk,18,15.48,15.48,1,15.4800,1,15.48,,0.0000,,,,,1.0,15.48
2022-10-01,"72brUr/DKItStlTen5pHYg==",game 3,uk,24,31.98,31.98,1,31.9800,,,,0.0000,,,13.68,,8.0,249.00
2022-10-01,"787jk0VnxM8/sv/0TkvO6A==",game 3,uk,20,34.92,34.92,1,34.9200,,,,0.0000,,,,-15.69,9.0,419.94
2022-10-01,"7BqUeLmbiug63XrWs2+ZQQ==",game 3,ru,15,127.08,127.08,1,127.0800,,,,0.0000,,,113.07,,5.0,235.44
2022-10-01,"7ew71UmoMb73L41PM/YL/w==",game 3,uk,17,13.74,13.74,1,13.7400,,,,0.0000,,,,-31.41,6.0,206.07
2022-10-01,"7GE5h/3N3lcro3K9T3aujw==",game 3,ru,32,77.64,77.64,1,77.6400,,,1,1.0000,77.64,0.0098,,-13.23,7.0,722.67
2022-10-01,"7RkS5ikrXwWByJobMXv2sA==",game 3,ru,21,25.89,25.89,1,25.8900,1,25.89,,0.0000,,,,,2.0,25.89
2022-10-01,"7SeM1pmnTTTXfhI+x3ldng==",game 3,ru,22,37.44,37.44,1,37.4400,,,,0.0000,,,14.73,,9.0,401.34
2022-10-01,"7vnYIRqjBNlAyBbtPg02tQ==",game 3,uk,21,158.16,158.16,1,158.1600,,,,0.0000,,,84.87,,5.0,345.12
2022-10-01,"7zai/c69uF/NhB95HgKuYw==",game 3,uk,16,22.77,22.77,1,22.7700,,,,0.0000,,,,-25.71,4.0,208.65
2022-10-01,"9I0ppB2UxsJPIO8BpHQfEw==",game 3,uk,26,16.17,16.17,1,16.1700,1,16.17,,0.0000,,,,,1.0,16.17
2022-10-01,"9IWUQ1iWPfYSSN2tWuVqMQ==",game 3,ru,24,17.37,17.37,1,17.3700,,,,0.0000,,,1.74,,7.0,300.60
2022-10-01,A1qVjssGQ+ZUWZu3Z5DzTA==,game 3,uk,24,65.43,65.43,1,65.4300,,,1,1.0000,65.43,0.0083,45.87,,7.0,331.26
2022-10-01,An7gG7hfETivAjfokQv3Ww==,game 3,uk,23,18.9,18.9,1,18.9000,,,,0.0000,,,,-28.62,5.0,202.44
2022-10-01,AN9at3LlvDamqXq8dvHD4w==,game 3,ru,24,13.83,13.83,1,13.8300,,,,0.0000,,,,-50.10,9.0,326.79
2022-10-01,aujnuJ9eBYK+yGF15TtUkw==,game 2,en,35,12.69,12.69,1,12.6900,,,1,1.0000,12.69,0.0016,,-20.88,1.0,46.26
2022-10-01,AuJNw7SH8b7lM4j46bNr8A==,game 3,en,28,25.77,25.77,1,25.7700,,,,0.0000,,,7.44,,3.0,44.10
2022-10-01,+Awa0l8QDZ6iKBSRiA6dRQ==,game 3,ru,16,69.90,69.90,1,69.9000,1,69.90,,0.0000,,,,,1.0,69.90
2022-10-01,B4b6v6eUHvAVOeAQk6EEiw==,game 3,ru,23,59.28,59.28,1,59.2800,,,1,1.0000,59.28,0.0075,14.61,,9.0,364.77
2022-10-01,b6lW5fOrJiJUE7dwhEp9VQ==,game 3,ru,17,46.20,46.20,1,46.2000,,,,0.0000,,,27.96,,7.0,288.21
2022-10-01,B8zuTsAC2iJ98u2nlv/fUw==,game 3,uk,21,56.28,,1,56.2800,,,1,1.0000,56.28,0.0071,,,5.0,96.24
2022-10-01,BbnuW+2kIgxo7dxg5BBIeQ==,game 3,ru,17,37.08,37.08,1,37.0800,1,37.08,,0.0000,,,,,2.0,37.08
2022-10-01,bBOj8UKjraXzMIPrGBdCrQ==,game 3,uk,28,12.21,12.21,1,12.2100,,,,0.0000,,,,-16.86,4.0,68.88
2022-10-01,Bcs3CbYx2EpbL9otxlEUmg==,game 3,uk,18,96.84,96.84,1,96.8400,,,1,1.0000,96.84,0.0122,20.82,,7.0,504.15
2022-10-01,BDvlXttM/hbupcLic+5ZWg==,game 3,uk,29,12.9,12.9,1,12.9000,,,,0.0000,,,,-28.65,7.0,127.50
2022-10-01,BE42Fj9cBAbbch80IpA8Dw==,game 3,uk,30,47.22,47.22,1,47.2200,,,,0.0000,,,31.65,,2.0,62.79
2022-10-01,bF11PeUgiQ6ebhHTaDNDJA==,game 3,ru,33,18.78,18.78,1,18.7800,1,18.78,1,1.0000,18.78,0.0024,,,0.0,18.78
2022-10-01,BLnx9pj0y+SVkckLR/01qw==,game 3,uk,25,85.20,85.20,1,85.2000,,,,0.0000,,,43.65,,3.0,126.75
2022-10-01,BOcGlFXXESDUbttxDzQIQw==,game 3,uk,32,58.14,58.14,1,58.1400,,,,0.0000,,,,-41.31,4.0,245.88
2022-10-01,BTD3ZjLKfkT6ZRBT9zRwtg==,game 3,uk,14,27.00,,1,27.0000,,,,0.0000,,,,,7.0,187.62
2022-10-01,bZDMuXKM3RFajmZa/yIpsw==,game 3,uk,23,91.83,91.83,1,91.8300,,,1,1.0000,91.83,0.0116,77.28,,3.0,106.38
2022-10-01,c5qsNfxhW80Ws3aBXDa1nA==,game 3,uk,18,83.16,83.16,1,83.1600,,,,0.0000,,,11.34,,4.0,170.76
2022-10-01,Cabfx2Uhcg6oOXYHLUa+rg==,game 3,uk,15,18.84,18.84,1,18.8400,1,18.84,1,1.0000,18.84,0.0024,,,0.0,18.84
2022-10-01,cf1ykPUohKTUjtI6cAMhVw==,game 2,ru,21,12.24,12.24,1,12.2400,1,12.24,1,1.0000,12.24,0.0015,,,0.0,12.24
